
Standard & Poors 500 Index,Last: 4164,Change:  52.92
"Date: February 7, 2023 at 5:34 PM EST",Bid: 4099.96,Ask: 4203.0601,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Feb 17 2023,SPXW230217C03515000,0,0,630.5,651.7,0,0.4102,0.9954,0,0,3515.00,SPXW230217P03515000,0.6,0,0.35,0.5,0,0.4015,-0.005,0,319
Fri Feb 17 2023,SPX230217C03520000,0,0,631.6,642.1,0,0.3818,0.9958,0,16,3520.00,SPX230217P03520000,0.85,0,0.35,0.45,0,0.3959,-0.0047,0,871
Fri Feb 17 2023,SPXW230217C03520000,451.59,0,625.5,647,0,0.4066,0.9953,0,11,3520.00,SPXW230217P03520000,1.2,0,0.4,0.5,0,0.4007,-0.0052,0,200
Fri Feb 17 2023,SPX230217C03525000,527.13,0,626.7,637.2,0,0.378,0.9957,0,64,3525.00,SPX230217P03525000,0.5,-0.1,0.35,0.5,2,0.3927,-0.0048,0,3956
Fri Feb 17 2023,SPXW230217C03525000,0,0,620.5,641.9,0,0.4029,0.9952,0.0001,6,3525.00,SPXW230217P03525000,0.68,0,0.4,0.5,0,0.3976,-0.0053,0.0001,534
Fri Feb 17 2023,SPX230217C03530000,347.32,0,621.7,632.5,0,0.3742,0.9956,0,1,3530.00,SPX230217P03530000,0.7,0,0.35,0.5,0,0.3952,-0.0049,0,362
Fri Feb 17 2023,SPXW230217C03530000,0,0,615.5,637,0,0.3993,0.9951,0.0001,31,3530.00,SPXW230217P03530000,0.65,0,0.4,0.5,0,0.3947,-0.0054,0.0001,199
Fri Feb 17 2023,SPX230217C03535000,0,0,616.3,629.6,0,0.4684,0.9954,0,0,3535.00,SPX230217P03535000,0.9,0,0.35,0.5,0,0.3921,-0.005,0,790
Fri Feb 17 2023,SPXW230217C03535000,0,0,610.5,631.8,0,0.3999,0.995,0.0001,0,3535.00,SPXW230217P03535000,0.94,0,0.4,0.55,0,0.3915,-0.0055,0.0001,122
Fri Feb 17 2023,SPX230217C03540000,0,0,611.4,624.6,0,0.4646,0.9953,0.0001,0,3540.00,SPX230217P03540000,0.57,-0.08,0.35,0.5,2,0.389,-0.0052,0.0001,2050
Fri Feb 17 2023,SPXW230217C03540000,338.4,0,605.5,627,0,0.4002,0.9948,0.0001,35,3540.00,SPXW230217P03540000,1.7,0,0.4,0.55,0,0.3908,-0.0056,0.0001,288
Fri Feb 17 2023,SPX230217C03545000,0,0,606.4,619.6,0,0.4608,0.9952,0.0001,0,3545.00,SPX230217P03545000,0.9,0,0.4,0.5,0,0.3884,-0.0053,0.0001,485
Fri Feb 17 2023,SPXW230217C03545000,0,0,600.6,622,0,0.3967,0.9947,0.0001,0,3545.00,SPXW230217P03545000,0.85,0,0.4,0.55,0,0.3877,-0.0058,0.0001,200
Fri Feb 17 2023,SPX230217C03550000,482,0,603.9,610.4,0,0.3834,0.9951,0.0001,2199,3550.00,SPX230217P03550000,0.6,-0.05,0.4,0.5,277,0.3829,-0.0054,0.0001,10076
Fri Feb 17 2023,SPXW230217C03550000,512.4,0,595.6,610.5,0,0.3755,0.9946,0.0001,31,3550.00,SPXW230217P03550000,0.5,-0.25,0.45,0.55,5,0.3846,-0.0059,0.0001,1345
Fri Feb 17 2023,SPX230217C03555000,0,0,596.4,609.6,0,0.4552,0.995,0.0001,0,3555.00,SPX230217P03555000,1.05,0,0.4,0.55,0,0.3821,-0.0055,0.0001,479
Fri Feb 17 2023,SPXW230217C03555000,520.32,0,590.6,612.1,0,0.3895,0.9944,0.0001,1,3555.00,SPXW230217P03555000,0.9,0,0.45,0.55,0,0.3836,-0.006,0.0001,261
Fri Feb 17 2023,SPX230217C03560000,0,0,591.4,604.6,0,0.4532,0.9948,0.0001,0,3560.00,SPX230217P03560000,0.67,-0.03,0.4,0.55,11,0.3792,-0.0057,0.0001,825
Fri Feb 17 2023,SPXW230217C03560000,483.9,0,585.6,607.1,0,0.3896,0.9943,0.0001,72,3560.00,SPXW230217P03560000,1.34,0,0.45,0.6,0,0.3805,-0.0062,0.0001,381
Fri Feb 17 2023,SPX230217C03565000,0,0,586.4,599.7,0,0.4495,0.9947,0.0001,0,3565.00,SPX230217P03565000,1,0,0.4,0.55,0,0.3784,-0.0058,0.0001,1074
Fri Feb 17 2023,SPXW230217C03565000,362.54,0,580.6,601.9,0,0.3896,0.9942,0.0001,13,3565.00,SPXW230217P03565000,2.55,0,0.45,0.6,0,0.3796,-0.0063,0.0001,190
Fri Feb 17 2023,SPX230217C03570000,0,0,581.9,592.3,0,0.3636,0.9945,0.0001,20,3570.00,SPX230217P03570000,1.1,0,0.4,0.55,0,0.3753,-0.0059,0.0001,1078
Fri Feb 17 2023,SPXW230217C03570000,586.47,0,575.6,597.1,0,0.386,0.994,0.0001,8,3570.00,SPXW230217P03570000,0.57,-0.23,0.45,0.6,2,0.3765,-0.0065,0.0001,422
Fri Feb 17 2023,SPX230217C03575000,386.4,0,576.8,587.3,0,0.3652,0.9944,0.0001,84,3575.00,SPX230217P03575000,0.68,-0.07,0.45,0.55,265,0.3722,-0.0061,0.0001,4947
Fri Feb 17 2023,SPXW230217C03575000,375.34,0,570.7,592.1,0,0.3825,0.9938,0.0001,50,3575.00,SPXW230217P03575000,0.7,-0.1,0.5,0.6,1037,0.3734,-0.0066,0.0001,1965
Fri Feb 17 2023,SPX230217C03580000,436.89,0,571.8,582.3,0,0.3616,0.9942,0.0001,4,3580.00,SPX230217P03580000,0.5,-0.25,0.45,0.6,100,0.369,-0.0062,0.0001,906
Fri Feb 17 2023,SPXW230217C03580000,432.19,0,565.7,587.2,0,0.3789,0.9937,0.0001,7,3580.00,SPXW230217P03580000,0.75,-0.075,0.5,0.6,3,0.3721,-0.0068,0.0001,367
Fri Feb 17 2023,SPX230217C03585000,0,0,566.9,577.4,0,0.379,0.9941,0.0001,10,3585.00,SPX230217P03585000,0.52,-0.23,0.45,0.6,5,0.3701,-0.0064,0.0001,582
Fri Feb 17 2023,SPXW230217C03585000,0,0,560.7,582.2,0,0.3787,0.9935,0.0001,0,3585.00,SPXW230217P03585000,1.05,0,0.5,0.65,0,0.371,-0.0069,0.0001,343
Fri Feb 17 2023,SPX230217C03590000,0,0,561.9,572.4,0,0.3543,0.9939,0.0001,8,3590.00,SPX230217P03590000,0.6,-0.2,0.45,0.6,1,0.369,-0.0065,0.0001,652
Fri Feb 17 2023,SPXW230217C03590000,0,0,555.7,577.2,0,0.3783,0.9934,0.0001,536,3590.00,SPXW230217P03590000,0.6,-0.25,0.5,0.65,126,0.366,-0.0071,0.0001,404
Fri Feb 17 2023,SPX230217C03595000,0,0,556.6,569.8,0,0.4304,0.9938,0.0001,0,3595.00,SPX230217P03595000,0.8,0,0.45,0.6,50,0.3639,-0.0067,0.0001,649
Fri Feb 17 2023,SPXW230217C03595000,0,0,550.7,572,0,0.3748,0.9932,0.0001,0,3595.00,SPXW230217P03595000,0.9,0,0.5,0.65,0,0.3648,-0.0073,0.0001,474
Fri Feb 17 2023,SPX230217C03600000,574.84,0,554,560.6,0,0.3646,0.9936,0.0001,521,3600.00,SPX230217P03600000,0.57,-0.23,0.5,0.65,274,0.3608,-0.0069,0.0001,21383
Fri Feb 17 2023,SPXW230217C03600000,580,0,554.2,560.7,0,0.3574,0.993,0.0001,84,3600.00,SPXW230217P03600000,0.59,-0.31,0.55,0.65,174,0.3634,-0.0075,0.0001,2883
Fri Feb 17 2023,SPX230217C03605000,284.11,0,546.9,557.5,0,0.3529,0.9934,0.0001,5,3605.00,SPX230217P03605000,0.6,-0.25,0.5,0.65,70,0.3596,-0.007,0.0001,886
Fri Feb 17 2023,SPXW230217C03605000,0,0,540.8,562.3,0,0.3677,0.9928,0.0001,0,3605.00,SPXW230217P03605000,1.8,0,0.55,0.7,0,0.3603,-0.0076,0.0001,745
Fri Feb 17 2023,SPX230217C03610000,319.88,0,542,552.7,0,0.3645,0.9933,0.0001,14,3610.00,SPX230217P03610000,0.6,-0.25,0.5,0.65,81,0.3584,-0.0072,0.0001,785
Fri Feb 17 2023,SPXW230217C03610000,546.82,0,535.8,557.3,0,0.3672,0.9926,0.0001,6,3610.00,SPXW230217P03610000,0.9,0,0.55,0.7,0,0.3589,-0.0078,0.0001,308
Fri Feb 17 2023,SPX230217C03615000,0,0,536.6,549.8,0,0.4187,0.9931,0.0001,0,3615.00,SPX230217P03615000,0.6,-0.275,0.5,0.65,10,0.3553,-0.0074,0.0001,1613
Fri Feb 17 2023,SPXW230217C03615000,500.21,0,530.8,552.1,0,0.3665,0.9924,0.0001,201,3615.00,SPXW230217P03615000,0.6,-0.35,0.6,0.7,32,0.3541,-0.008,0.0001,177
Fri Feb 17 2023,SPX230217C03620000,352.33,0,532,542.8,0,0.3607,0.9929,0.0001,72,3620.00,SPX230217P03620000,0.6,-0.3,0.55,0.65,2,0.3521,-0.0076,0.0001,1496
Fri Feb 17 2023,SPXW230217C03620000,461.77,0,525.8,547.1,0,0.363,0.9922,0.0001,20,3620.00,SPXW230217P03620000,0.95,0,0.6,0.7,0,0.3543,-0.0082,0.0001,535
Fri Feb 17 2023,SPX230217C03625000,347.58,0,527.1,537.5,0,0.3468,0.9927,0.0001,359,3625.00,SPX230217P03625000,0.67,-0.23,0.55,0.7,306,0.349,-0.0078,0.0001,6667
Fri Feb 17 2023,SPXW230217C03625000,296.77,0,520.9,542.3,0,0.3595,0.992,0.0001,68,3625.00,SPXW230217P03625000,0.65,-0.35,0.6,0.7,91,0.3528,-0.0084,0.0001,491
Fri Feb 17 2023,SPX230217C03630000,349.22,0,522,532.5,0,0.3432,0.9925,0.0001,62,3630.00,SPX230217P03630000,0.6,-0.35,0.55,0.7,1,0.3494,-0.008,0.0001,3834
Fri Feb 17 2023,SPXW230217C03630000,430.38,0,515.9,537.4,0,0.3559,0.9918,0.0001,48,3630.00,SPXW230217P03630000,1.25,0,0.6,0.75,0,0.3496,-0.0087,0.0001,637
Fri Feb 17 2023,SPX230217C03635000,428.98,0,517.1,527.6,0,0.3561,0.9923,0.0001,1,3635.00,SPX230217P03635000,1.4,0,0.55,0.7,0,0.3462,-0.0082,0.0001,803
Fri Feb 17 2023,SPXW230217C03635000,301.02,0,510.9,532.1,0,0.3552,0.9916,0.0001,23,3635.00,SPXW230217P03635000,1.1,0.05,0.65,0.75,2,0.3465,-0.0089,0.0001,263
Fri Feb 17 2023,SPX230217C03640000,0,0,512.1,522.9,0,0.3496,0.9921,0.0001,34,3640.00,SPX230217P03640000,1,0,0.6,0.75,0,0.3431,-0.0084,0.0001,1087
Fri Feb 17 2023,SPXW230217C03640000,442.14,0,505.9,527.2,0,0.3542,0.9913,0.0001,8,3640.00,SPXW230217P03640000,0.99,-0.11,0.65,0.75,10,0.3447,-0.0091,0.0001,430
Fri Feb 17 2023,SPX230217C03645000,0,0,506.8,520,0,0.3994,0.9919,0.0001,0,3645.00,SPX230217P03645000,1.6,0,0.6,0.75,0,0.3432,-0.0086,0.0001,1733
Fri Feb 17 2023,SPXW230217C03645000,259.14,0,500.9,522.4,0,0.3507,0.9911,0.0001,1,3645.00,SPXW230217P03645000,1.15,0.025,0.65,0.75,2,0.343,-0.0094,0.0001,191
Fri Feb 17 2023,SPX230217C03650000,484.33,0,504.3,510.8,0,0.3425,0.9916,0.0001,1778,3650.00,SPX230217P03650000,0.7,-0.35,0.6,0.75,1115,0.34,-0.0089,0.0001,22305
Fri Feb 17 2023,SPXW230217C03650000,366.84,0,496,510.9,0,0.336,0.9908,0.0001,107,3650.00,SPXW230217P03650000,0.67,-0.48,0.7,0.8,136,0.3385,-0.0096,0.0001,5211
Fri Feb 17 2023,SPX230217C03655000,294.93,0,497.2,507.9,0,0.3474,0.9914,0.0001,9,3655.00,SPX230217P03655000,1.55,0,0.65,0.75,0,0.3368,-0.0091,0.0001,637
Fri Feb 17 2023,SPXW230217C03655000,310.51,0,491,512.2,0,0.3462,0.9906,0.0001,31,3655.00,SPXW230217P03655000,1.6,0,0.7,0.8,0,0.3382,-0.0099,0.0001,205
Fri Feb 17 2023,SPX230217C03660000,226.8,0,492.2,502.7,0,0.3412,0.9912,0.0001,213,3660.00,SPX230217P03660000,1.2,0,0.65,0.8,0,0.3367,-0.0093,0.0001,930
Fri Feb 17 2023,SPXW230217C03660000,0,0,486,507.2,0,0.3451,0.9903,0.0001,61,3660.00,SPXW230217P03660000,0.7,-0.5,0.7,0.8,82,0.3363,-0.0102,0.0001,631
Fri Feb 17 2023,SPX230217C03665000,302.64,0,487.2,498,0,0.3376,0.9909,0.0001,17,3665.00,SPX230217P03665000,1.75,0,0.65,0.8,0,0.3335,-0.0096,0.0001,1663
Fri Feb 17 2023,SPXW230217C03665000,428.34,0,481,502.3,0,0.3416,0.99,0.0001,3,3665.00,SPXW230217P03665000,1.15,-0.1,0.75,0.85,48,0.3344,-0.0104,0.0001,284
Fri Feb 17 2023,SPX230217C03670000,0,0,482.2,492.7,0,0.3284,0.9906,0.0001,19,3670.00,SPX230217P03670000,0.75,-0.4,0.7,0.8,2,0.3303,-0.0099,0.0001,1007
Fri Feb 17 2023,SPXW230217C03670000,391.43,0,476.1,497.6,0,0.338,0.9898,0.0001,5,3670.00,SPXW230217P03670000,0.75,-0.55,0.75,0.85,67,0.3314,-0.0107,0.0001,277
Fri Feb 17 2023,SPX230217C03675000,461.04,24.49,477.3,487.8,15,0.3249,0.9904,0.0001,1095,3675.00,SPX230217P03675000,1.1,-0.1,0.7,0.85,282,0.3299,-0.0101,0.0001,5162
Fri Feb 17 2023,SPXW230217C03675000,297.03,0,471.1,492.3,0,0.3368,0.9895,0.0001,81,3675.00,SPXW230217P03675000,0.75,-0.6,0.8,0.9,81,0.3282,-0.011,0.0001,574
Fri Feb 17 2023,SPX230217C03680000,366.77,0,472.3,482.8,0,0.3347,0.9901,0.0001,73,3680.00,SPX230217P03680000,0.75,-0.5,0.7,0.85,30,0.3267,-0.0104,0.0001,3379
Fri Feb 17 2023,SPXW230217C03680000,362.87,0,466.1,487.4,0,0.3356,0.9892,0.0001,23,3680.00,SPXW230217P03680000,0.9,-0.45,0.8,0.9,26,0.3275,-0.0113,0.0001,1964
Fri Feb 17 2023,SPX230217C03685000,337.93,0,467.2,478.1,0,0.3311,0.9898,0.0001,82,3685.00,SPX230217P03685000,0.75,-0.5,0.75,0.9,30,0.3235,-0.0107,0.0001,949
Fri Feb 17 2023,SPXW230217C03685000,198.2,0,461.1,482.6,0,0.332,0.9888,0.0001,28,3685.00,SPXW230217P03685000,1.1,-0.3,0.8,0.9,61,0.3243,-0.0116,0.0001,164
Fri Feb 17 2023,SPX230217C03690000,357.19,0,462.3,472.8,0,0.32,0.9895,0.0001,13,3690.00,SPX230217P03690000,1.19,-0.11,0.75,0.9,2,0.3229,-0.011,0.0001,669
Fri Feb 17 2023,SPXW230217C03690000,353.29,0,456.2,477.4,0,0.3306,0.9885,0.0001,80,3690.00,SPXW230217P03690000,1.35,-0.1,0.85,0.95,20,0.3234,-0.012,0.0001,351
Fri Feb 17 2023,SPX230217C03695000,228.77,0,457.4,467.9,0,0.3264,0.9892,0.0001,11,3695.00,SPX230217P03695000,0.8,-0.55,0.8,0.9,71,0.3196,-0.0113,0.0001,1320
Fri Feb 17 2023,SPXW230217C03695000,245.55,0,451.2,472.4,0,0.3205,0.9882,0.0001,23,3695.00,SPXW230217P03695000,0.95,-0.55,0.85,0.95,67,0.3203,-0.0123,0.0001,557
Fri Feb 17 2023,SPX230217C03700000,445.04,33.44,454.5,461.1,40,0.3205,0.9888,0.0001,1818,3700.00,SPX230217P03700000,0.8,-0.6,0.8,0.95,97,0.3189,-0.0116,0.0001,23273
Fri Feb 17 2023,SPXW230217C03700000,482.81,0,456.2,459.6,0,0.317,0.9878,0.0001,351,3700.00,SPXW230217P03700000,0.9,-0.65,0.9,1,221,0.3171,-0.0127,0.0001,3855
Fri Feb 17 2023,SPX230217C03705000,351.69,0,447.5,457.9,0,0.3146,0.9885,0.0001,4,3705.00,SPX230217P03705000,1.26,-0.165,0.8,0.95,6,0.3157,-0.012,0.0001,766
Fri Feb 17 2023,SPXW230217C03705000,182.6,0,451.3,454.6,0,0.3135,0.9874,0.0001,12,3705.00,SPXW230217P03705000,1.85,0,0.9,1.05,0,0.3171,-0.013,0.0001,506
Fri Feb 17 2023,SPX230217C03710000,443.96,0,442.4,452.9,0,0.3111,0.9881,0.0001,53,3710.00,SPX230217P03710000,1.2,-0.25,0.85,1,2,0.3148,-0.0124,0.0001,486
Fri Feb 17 2023,SPXW230217C03710000,341.79,0,446.3,449.7,0,0.3145,0.987,0.0002,55,3710.00,SPXW230217P03710000,1.9,0,0.95,1.05,0,0.3139,-0.0134,0.0002,412
Fri Feb 17 2023,SPX230217C03715000,0,0,435.8,450.3,0,0.3578,0.9878,0.0002,0,3715.00,SPX230217P03715000,2.3,0,0.85,1,0,0.3115,-0.0127,0.0002,1496
Fri Feb 17 2023,SPXW230217C03715000,336.76,0,441.3,444.7,0,0.311,0.9866,0.0002,11,3715.00,SPXW230217P03715000,1,-0.7,0.95,1.1,12,0.3127,-0.0138,0.0002,379
Fri Feb 17 2023,SPX230217C03720000,324.59,0,432.5,443.3,0,0.3064,0.9874,0.0002,152,3720.00,SPX230217P03720000,1.1,-0.45,0.9,1.05,1,0.3084,-0.0131,0.0002,7197
Fri Feb 17 2023,SPXW230217C03720000,417.88,25.63,436.4,439.7,61,0.3075,0.9862,0.0002,45,3720.00,SPXW230217P03720000,1.28,-0.47,1,1.1,10,0.3094,-0.0143,0.0002,703
Fri Feb 17 2023,SPX230217C03725000,419.16,32.26,429.7,436.2,35,0.3095,0.987,0.0002,2106,3725.00,SPX230217P03725000,1.49,-0.135,0.9,1.05,288,0.3072,-0.0135,0.0002,5601
Fri Feb 17 2023,SPXW230217C03725000,308.17,0,431.4,434.7,0,0.3081,0.9858,0.0002,82,3725.00,SPXW230217P03725000,1.05,-0.75,1,1.15,7,0.3082,-0.0147,0.0002,2227
Fri Feb 17 2023,SPX230217C03730000,171,0,422.6,433.3,0,0.31,0.9866,0.0002,85,3730.00,SPX230217P03730000,1.62,-0.055,0.95,1.1,28,0.306,-0.0139,0.0002,1016
Fri Feb 17 2023,SPXW230217C03730000,343.89,0,426.4,429.8,0,0.3046,0.9854,0.0002,118,3730.00,SPXW230217P03730000,1.35,-0.525,1.05,1.15,10,0.3059,-0.0151,0.0002,1565
Fri Feb 17 2023,SPX230217C03735000,0,0,415.9,430.5,0,0.3452,0.9861,0.0002,0,3735.00,SPX230217P03735000,1.75,0,0.95,1.1,0,0.3028,-0.0144,0.0002,909
Fri Feb 17 2023,SPXW230217C03735000,343.34,0,421.5,424.8,0,0.303,0.9849,0.0002,29,3735.00,SPXW230217P03735000,1.4,-0.55,1.05,1.2,10,0.3036,-0.0156,0.0002,190
Fri Feb 17 2023,SPX230217C03740000,385.07,0,412.6,423.1,0,0.2989,0.9857,0.0002,192,3740.00,SPX230217P03740000,1.05,-0.75,1,1.15,6,0.3015,-0.0148,0.0002,1590
Fri Feb 17 2023,SPXW230217C03740000,398.11,25.56,416.5,419.9,61,0.3014,0.9844,0.0002,157,3740.00,SPXW230217P03740000,1.05,-0.95,1.1,1.25,41,0.3012,-0.0161,0.0002,465
Fri Feb 17 2023,SPX230217C03745000,274.05,0,407.7,418.4,0,0.3031,0.9852,0.0002,10,3745.00,SPX230217P03745000,1.1,-0.75,1.05,1.15,2,0.2981,-0.0153,0.0002,521
Fri Feb 17 2023,SPXW230217C03745000,202.74,0,411.6,414.9,0,0.2978,0.9839,0.0002,138,3745.00,SPXW230217P03745000,1.1,-1,1.15,1.25,63,0.2988,-0.0166,0.0002,344
Fri Feb 17 2023,SPX230217C03750000,350.44,0,404.8,411.4,0,0.2996,0.9847,0.0002,1373,3750.00,SPX230217P03750000,1,-0.95,1.05,1.2,1522,0.2968,-0.0158,0.0002,17082
Fri Feb 17 2023,SPXW230217C03750000,422.65,0,406.6,409.9,0,0.2979,0.9833,0.0002,245,3750.00,SPXW230217P03750000,1.24,-0.91,1.15,1.3,1168,0.2965,-0.0171,0.0002,4972
Fri Feb 17 2023,SPX230217C03755000,235.58,0,397.8,408.2,0,0.3012,0.9842,0.0002,3,3755.00,SPX230217P03755000,1.88,-0.12,1.1,1.25,21,0.2953,-0.0163,0.0002,1430
Fri Feb 17 2023,SPXW230217C03755000,391.35,33.6,401.6,405,15,0.2943,0.9828,0.0002,90,3755.00,SPXW230217P03755000,1.55,-0.7,1.2,1.35,21,0.2949,-0.0177,0.0002,401
Fri Feb 17 2023,SPX230217C03760000,304.47,0,392.7,403.6,0,0.2959,0.9837,0.0002,86,3760.00,SPX230217P03760000,1.37,-0.705,1.1,1.25,1,0.2919,-0.0168,0.0002,1538
Fri Feb 17 2023,SPXW230217C03760000,318.94,0,396.7,400,0,0.2925,0.9822,0.0002,29,3760.00,SPXW230217P03760000,1.55,-0.75,1.25,1.4,2,0.2931,-0.0183,0.0002,624
Fri Feb 17 2023,SPX230217C03765000,272.76,0,387.8,398.3,0,0.2889,0.9831,0.0002,59,3765.00,SPX230217P03765000,2.05,-0.1,1.15,1.3,4,0.2904,-0.0174,0.0002,1279
Fri Feb 17 2023,SPXW230217C03765000,182.7,0,391.7,395.1,0,0.2906,0.9816,0.0002,7,3765.00,SPXW230217P03765000,2.1,-0.3,1.25,1.4,33,0.2915,-0.0189,0.0002,226
Fri Feb 17 2023,SPX230217C03770000,410,0,382.9,393.6,0,0.2854,0.9825,0.0002,195,3770.00,SPX230217P03770000,2.14,-0.11,1.2,1.35,2,0.2887,-0.018,0.0002,573
Fri Feb 17 2023,SPXW230217C03770000,334.26,-8.79,386.8,390.1,1,0.2886,0.9809,0.0002,353,3770.00,SPXW230217P03770000,1.3,-1.2,1.3,1.45,14,0.2882,-0.0195,0.0002,422
Fri Feb 17 2023,SPX230217C03775000,303.95,0,378,388.4,0,0.2852,0.9819,0.0002,969,3775.00,SPX230217P03775000,2,-0.325,1.25,1.35,539,0.287,-0.0186,0.0002,3992
Fri Feb 17 2023,SPXW230217C03775000,371.55,33.4,381.8,385.2,15,0.2866,0.9803,0.0002,449,3775.00,SPXW230217P03775000,1.38,-1.22,1.35,1.5,26,0.2864,-0.0202,0.0002,574
Fri Feb 17 2023,SPX230217C03780000,275.82,0,373,383.7,0,0.288,0.9812,0.0002,168,3780.00,SPX230217P03780000,2.23,-0.195,1.25,1.4,1,0.2845,-0.0192,0.0002,9120
Fri Feb 17 2023,SPXW230217C03780000,264.71,0,376.9,380.2,0,0.2846,0.9796,0.0003,130,3780.00,SPXW230217P03780000,2.45,-0.25,1.4,1.55,21,0.2845,-0.0209,0.0003,563
Fri Feb 17 2023,SPX230217C03785000,264.98,0,368.1,378.5,0,0.2813,0.9806,0.0002,12,3785.00,SPX230217P03785000,2.15,-0.375,1.3,1.45,5,0.2818,-0.0199,0.0002,3468
Fri Feb 17 2023,SPXW230217C03785000,270.24,0,371.9,375.3,0,0.2825,0.9788,0.0003,97,3785.00,SPXW230217P03785000,2.17,-0.63,1.45,1.6,13,0.2826,-0.0216,0.0003,572
Fri Feb 17 2023,SPX230217C03790000,202.13,0,363.1,373.8,0,0.2851,0.9798,0.0003,79,3790.00,SPX230217P03790000,1.4,-1.225,1.35,1.5,307,0.2799,-0.0207,0.0003,754
Fri Feb 17 2023,SPXW230217C03790000,177.6,0,367,370.3,0,0.2817,0.9781,0.0003,152,3790.00,SPXW230217P03790000,3.02,0.12,1.5,1.65,25,0.2806,-0.0224,0.0003,274
Fri Feb 17 2023,SPX230217C03795000,352.67,0,358.2,368.6,0,0.2772,0.9791,0.0003,5,3795.00,SPX230217P03795000,1.35,-1.375,1.4,1.55,256,0.278,-0.0214,0.0003,812
Fri Feb 17 2023,SPXW230217C03795000,352.87,0,362.1,365.4,0,0.2781,0.9773,0.0003,40,3795.00,SPXW230217P03795000,1.85,-1.2,1.55,1.7,16,0.2786,-0.0232,0.0003,286
Fri Feb 17 2023,SPX230217C03800000,344.6,31.35,355.3,361.8,1,0.2779,0.9783,0.0003,4801,3800.00,SPX230217P03800000,1.45,-1.4,1.45,1.6,513,0.2761,-0.0222,0.0003,24707
Fri Feb 17 2023,SPXW230217C03800000,358.18,44.43,357.1,360.4,2,0.2772,0.9764,0.0003,863,3800.00,SPXW230217P03800000,1.6,-1.55,1.6,1.75,347,0.2763,-0.0241,0.0003,4749
Fri Feb 17 2023,SPX230217C03805000,264.8,0,348.2,358.7,0,0.2729,0.9775,0.0003,90,3805.00,SPX230217P03805000,1.5,-1.5,1.5,1.65,27,0.274,-0.023,0.0003,737
Fri Feb 17 2023,SPXW230217C03805000,353.23,44.33,352.2,355.5,2,0.2736,0.9756,0.0003,53,3805.00,SPXW230217P03805000,1.72,-1.58,1.65,1.8,26,0.2742,-0.0249,0.0003,381
Fri Feb 17 2023,SPX230217C03810000,311.07,0,343.4,353.8,0,0.2706,0.9766,0.0003,103,3810.00,SPX230217P03810000,1.6,-1.5,1.55,1.7,146,0.2718,-0.0239,0.0003,584
Fri Feb 17 2023,SPXW230217C03810000,311.37,0,347.3,350.6,0,0.2725,0.9746,0.0003,205,3810.00,SPXW230217P03810000,1.85,-1.55,1.7,1.85,8,0.2726,-0.0259,0.0003,352
Fri Feb 17 2023,SPX230217C03815000,209.63,0,338.4,349.1,0,0.2684,0.9757,0.0003,131,3815.00,SPX230217P03815000,1.65,-1.55,1.6,1.75,661,0.2696,-0.0248,0.0003,1118
Fri Feb 17 2023,SPXW230217C03815000,354.45,55.25,342.3,345.6,1,0.2713,0.9736,0.0003,34,3815.00,SPXW230217P03815000,2.6,-1,1.8,1.95,9,0.2704,-0.0268,0.0003,1434
Fri Feb 17 2023,SPX230217C03820000,258.2,0,333.4,343.9,0,0.2673,0.9747,0.0003,298,3820.00,SPX230217P03820000,1.94,-1.46,1.65,1.85,65,0.268,-0.0258,0.0003,1651
Fri Feb 17 2023,SPXW230217C03820000,349.5,55.1,337.4,340.7,1,0.27,0.9726,0.0003,349,3820.00,SPXW230217P03820000,1.9,-1.85,1.85,2,6,0.2692,-0.0279,0.0004,1692
Fri Feb 17 2023,SPX230217C03825000,299.47,10.47,330.6,337.2,8,0.2685,0.9737,0.0003,4466,3825.00,SPX230217P03825000,1.72,-1.78,1.75,1.9,60,0.2664,-0.0268,0.0003,9964
Fri Feb 17 2023,SPXW230217C03825000,299.52,9.97,332.5,335.8,8,0.2664,0.9715,0.0004,261,3825.00,SPXW230217P03825000,1.7,-2.2,1.9,2.05,138,0.2668,-0.029,0.0004,738
Fri Feb 17 2023,SPX230217C03830000,240.9,0,323.6,334.1,0,0.2671,0.9726,0.0004,398,3830.00,SPX230217P03830000,2.15,-1.55,1.8,1.95,16,0.264,-0.0279,0.0004,2506
Fri Feb 17 2023,SPXW230217C03830000,218.43,0,327.6,330.9,0,0.265,0.9704,0.0004,214,3830.00,SPXW230217P03830000,2.05,-2.05,2,2.15,5,0.2655,-0.0301,0.0004,364
Fri Feb 17 2023,SPX230217C03835000,266.41,0,318.7,329.4,0,0.2656,0.9715,0.0004,180,3835.00,SPX230217P03835000,2.12,-1.78,1.85,2.05,89,0.2622,-0.029,0.0004,403
Fri Feb 17 2023,SPXW230217C03835000,316.13,0,322.7,326,0,0.2634,0.9692,0.0004,66,3835.00,SPXW230217P03835000,2.34,-1.91,2.05,2.25,7,0.2631,-0.0313,0.0004,337
Fri Feb 17 2023,SPX230217C03840000,310,35.35,315.9,322.4,4,0.2619,0.9703,0.0004,385,3840.00,SPX230217P03840000,1.77,-2.28,1.95,2.1,33,0.2603,-0.0302,0.0004,2049
